agent,lat,lon,customer,txn,price
76928,22.5912757,90.6584642,1,1,24.0
36340,22.57452,90.6494267,1,1,24.0
36381,22.3015583,91.7795838,3,3,97.0
51950,24.1685138,89.1415117,1,2,102.0
33427,23.8188004,90.3656619,1,1,38.0
47901,24.0297468,90.2877901,2,3,185.0
31019,23.4041075,89.6509034,1,3,1946.0
44805,23.7564304,90.3587831,1,8,390.0
39969,23.2921048,89.703214,3,4,118.0
45267,23.7526247,90.3604298,1,1,35.0
60698,23.7604694,90.3602202,1,1,60.0
86806,23.7535793,90.3609171,1,1,100.0
91873,23.7566929,90.360144,1,2,50.0
76475,23.7570702,90.3588732,1,1,30.0
95931,22.8496828,91.8405201,1,1,20.0
83275,22.8480938,91.8379874,1,4,492.0
18638,22.8468301,91.8374442,1,6,324.0
38397,24.4782056,89.9994433,1,3,297.0
71714,24.4787842,89.9969399,1,1,59.0
3901,23.4901083,90.5008706,2,5,524.0
13577,22.3353811,91.8310776,1,4,456.0
13840,23.4613617,90.4978501,2,3,57.0
94742,23.5500241,90.494898,1,1,14.0
66558,23.5445589,90.5343477,3,3,204.0
55383,23.5340879,90.5322225,1,1,38.0
27677,23.7338993,90.4182619,8,19,1252.0
9068,22.3684635,91.832259,1,1,59.0
25040,22.3376887,91.8310499,1,1,59.0
29382,22.3393613,91.8424454,2,3,227.0
95932,22.3379278,91.8442186,1,1,59.0
81515,22.3281058,91.8202648,1,5,295.0
19780,22.2946926,91.7829522,1,1,59.0
49899,22.4985701,91.807052,3,10,736.0
49009,23.7225662,90.4105917,2,2,159.0
76464,23.7343654,90.4181042,3,6,223.0
26647,23.8954034,90.5923766,2,6,369.0
8861,23.8955772,90.5925098,3,7,344.0
6353,23.9334501,90.7068017,2,2,144.0
43660,23.9777666,90.655555,1,1,50.0
6911,25.643639,88.6273956,4,17,406.0
96666,26.0323768,88.4823715,3,4,112.0
33571,25.8051595,88.4585805,1,1,24.0
100517,25.6151532,88.6386309,1,1,24.0
82207,23.7417205,90.5221667,2,7,412.0
70885,25.6063064,88.6688518,2,4,86.0
42387,25.6325132,88.6418951,2,2,83.0
29116,25.6069645,88.6649537,1,1,24.0
49546,25.6211307,88.645924,3,3,98.0
71411,25.3467455,88.9298623,1,1,14.0
10556,25.7558533,88.3349,1,1,14.0
75661,26.0439626,88.4256697,4,7,173.0
104648,22.7036941,91.1702482,2,7,221.0
18147,24.2000582,90.4006422,3,3,150.0
80380,22.7868334,91.1033811,2,5,336.0
24039,22.529408,91.1337779,1,3,64.0
97248,22.4607906,91.9778549,1,2,28.0
80960,23.1666065,90.2104974,1,14,510.0
15149,22.460001,91.9769906,2,10,115.0
50778,22.4607358,91.977806,1,1,10.0
2502,22.4591085,91.9687354,1,2,28.0
33819,22.4588366,91.9664686,1,6,78.0
30542,21.8182002,91.8537156,2,3,57.0
66099,21.8158444,91.8498407,1,1,19.0
71924,23.7374511,90.4102568,3,45,1275.0
53579,25.499313,88.9480229,1,87,2210.0
100771,23.7418285,90.4100968,1,5,140.0
35277,23.7420111,90.413397,3,32,894.0
72200,23.7415675,90.4116022,2,3,127.0
35920,25.6112535,88.8621492,2,6,559.0
100907,23.9923901,90.3788966,3,3,170.0
69395,23.9468296,90.3860706,1,1,47.0
58985,22.259446,91.8010443,7,7,450.0
66640,23.7975928,90.4637503,1,1,47.0
47695,22.4493481,91.7353302,3,5,113.0
63377,24.0362868,90.2707818,2,4,224.0
55509,23.7808638,90.5641905,1,1,47.0
78074,23.896172,90.2707027,2,3,120.0
71348,25.9248953,88.8674601,1,1,76.0
40746,26.1486935,88.919972,2,2,63.0
80765,23.782621,90.3425627,1,1,24.0
71070,23.7830737,90.3457356,7,20,1030.0
15215,25.907644,89.0104718,1,1,14.0
27551,26.1198567,88.939231,1,1,14.0
207,26.1379188,88.9278887,1,2,28.0
14135,22.3404306,91.8403584,3,3,153.0
61917,23.9007322,90.6824214,4,6,327.0
103947,22.3396227,91.8413014,3,4,229.0
9325,24.0844305,90.8893905,7,11,608.0
76591,22.328155,91.8237795,3,8,440.0
26952,23.9099241,90.6875073,1,1,59.0
89311,22.3241572,91.8242152,6,6,395.0
85846,22.3375882,91.8310071,2,7,375.0
92446,22.3360272,91.8315052,1,1,10.0
22459,22.3361324,91.8320632,1,2,198.0
77866,22.3365883,91.83185,3,6,168.0
16226,22.335104,91.8315109,6,9,498.0
98655,22.3996263,91.8812,1,1,43.0
35883,23.8617755,90.4431328,3,3,113.0
17336,23.969299,90.2820035,2,2,44.0
78622,23.8279462,90.3459915,2,2,73.0
67312,22.3243736,91.7978281,1,1,21.0
51751,24.0249106,90.2759797,2,2,88.0
35675,24.2522944,90.7971959,1,1,29.0
93666,23.8341156,90.2551857,4,4,271.0
38897,23.7572837,90.3442201,1,1,59.0
35954,23.7550145,90.3530554,1,1,59.0
42781,23.816222,90.4212149,1,1,59.0
94951,23.6980219,90.4416443,1,7,155.0
64183,22.5674957,90.8569394,1,3,67.0
32056,23.9897525,90.3798924,2,2,128.0
66754,22.4621355,90.7730403,1,7,142.0
77993,22.5682343,90.8581307,1,2,58.0
89340,22.2540042,90.9751207,1,1,49.0
14029,22.3862683,91.8263536,1,1,19.0
94563,24.083343,90.3512735,6,7,466.0
45681,25.7620938,89.2382409,2,2,74.0
67226,24.0862464,90.3460039,1,1,24.0
86975,23.9358689,89.0840087,11,13,754.0
82702,23.947088,90.3822389,2,2,43.0
23918,23.7760956,90.3983724,2,2,44.0
71930,23.4851005,89.419574,1,2,129.0
57954,22.768149,90.3101386,3,4,198.0
38394,23.7757778,90.3984374,2,2,139.0
83239,22.7190671,90.3711574,1,1,49.0
29610,22.798754,89.5798087,1,2,78.0
37832,23.7685254,89.784473,3,3,162.0
68861,23.7433368,90.4492612,1,1,19.0
66359,22.3740337,91.7813388,3,28,1303.0
48802,24.2956579,91.6880662,1,6,302.0
89351,24.2893658,91.6657157,1,1,38.0
61315,24.2890295,91.6658143,1,1,259.0
74533,24.3061632,91.7341865,2,2,73.0
77251,24.3138958,91.7404423,1,1,20.0
78563,24.871925,91.86692,21,41,2256.0
89353,23.4217758,88.8220334,1,2,93.0
45894,23.526905,88.8075523,1,1,49.0
89566,24.7385664,90.5507879,2,2,58.0
14032,23.5304095,90.5201661,1,1,49.0
14988,23.671685,88.853895,2,4,182.0
82453,23.6416373,88.8288529,1,4,181.0
20598,23.833164,90.542097,2,2,83.0
51076,23.418869,88.8317099,1,2,88.0
70782,24.1204682,90.5689882,1,1,44.0
99641,23.5176677,88.8496255,1,1,142.0
107676,24.1378748,89.1204673,3,10,319.0
82751,23.8959821,90.3990439,3,3,111.0
41330,23.7943115,90.4329407,1,9,906.0
76729,24.8170436,88.9380992,1,10,390.0
69811,23.7942123,90.4254927,1,5,604.0
59483,24.8174605,88.9331608,1,1,39.0
28154,24.7136365,89.088424,1,1,39.0
21749,24.8211754,88.935804,1,3,117.0
11910,25.6937854,89.1494737,1,1,14.0
105710,23.1436277,89.1919416,1,1,30.0
95126,23.1658144,89.2082312,3,4,135.0
3158,25.7006317,89.1508661,1,1,27.0
67770,25.7009691,89.1494978,1,1,27.0
11637,23.1662679,89.2096111,2,2,40.0
83183,25.7009604,89.1492549,1,4,65.0
51687,25.4998208,88.9519801,2,3,103.0
37372,26.0285727,88.4788073,8,12,418.0
66336,25.9924777,88.3980923,1,1,27.0
42400,25.8565997,88.3581802,1,1,27.0
109670,23.5634433,90.6714458,5,8,268.0
69166,22.2910828,91.7847045,1,6,194.0
5076,23.9930317,90.2568122,1,1,47.0
77892,22.2918778,91.7845377,2,2,38.0
2284,22.2960476,91.7802383,5,5,343.0
23921,23.9360912,90.2712108,1,2,148.0
5294,23.9861701,90.2570501,1,4,173.0
12736,23.9859533,90.2558861,1,1,199.0
29567,23.9724431,90.8719807,1,11,529.0
94064,23.9865832,90.8891168,2,2,67.0
58906,23.9667764,90.8740576,1,2,218.0
27676,23.9699182,90.8859032,1,2,108.0
40306,22.3377726,91.8364824,3,3,94.0
25326,23.7311502,90.4163775,1,2,118.0
99291,23.7305282,90.4146269,1,1,109.0
59265,22.3675607,91.8396632,2,6,301.0
5672,24.8507552,89.3746826,1,1,59.0
82251,24.8499558,89.373032,1,1,59.0
97512,24.8329622,89.3758844,5,27,1105.0
83961,22.6636835,90.6618661,1,2,48.0
23026,22.6704089,90.6737684,1,1,29.0
17226,22.6714646,90.6582976,1,1,29.0
91266,25.9103107,89.4337443,2,12,721.0
104522,26.3358003,88.5555018,3,3,147.0
12459,24.8249213,92.1585817,7,29,1326.0
15825,24.1646708,90.4288994,1,1,59.0
73056,22.4229584,91.7508736,2,2,73.0
78562,22.2908228,91.785013,2,11,267.0
48779,25.6706493,89.1469795,7,8,321.0
44588,22.2906714,91.7849603,1,5,105.0
52790,22.3513867,89.203176,3,5,1465.0
9132,24.0141704,89.6387179,1,1,324.0
30520,25.7092628,88.8138438,4,11,4050.0
20293,22.5200692,89.0539147,2,2,622.0
101038,23.7092616,90.4221272,2,7,2242.0
103733,22.3797894,91.8314897,1,1,59.0
108328,23.9093557,90.5526326,2,2,83.0
109251,23.935511,90.6143472,2,5,216.0
107931,23.6340061,90.5992521,3,3,116.0
90502,23.7011245,90.3946938,1,1,59.0
90176,23.9139303,90.0686888,1,1,59.0
105365,23.76223,89.7813495,1,1,59.0
22597,23.0396276,88.8868828,3,6,329.0
25693,22.8120591,89.5626682,1,1,63.0
58463,23.7654944,89.7807319,9,10,684.0
21117,22.3803332,91.7662207,12,13,639.0
25748,22.8608959,91.2442005,1,1,24.0
23723,24.2330125,89.8754274,2,2,97.0
50628,25.7832113,88.9299305,2,2,85.0
37594,22.8649362,91.2020402,1,3,195.0
24301,23.4813036,91.0566681,2,2,123.0
78553,25.9248949,88.867456,2,9,304.0
85788,22.3616559,91.8483411,1,7,201.0
15279,22.3620092,91.8481454,1,1,30.0
90317,22.3759728,91.8515834,1,1,29.0
68035,24.8818998,91.8753627,3,5,152.0
73005,22.3639807,91.850795,4,23,1379.0
14745,22.3602381,91.8480828,1,2,72.0
80595,24.8824497,91.8701151,4,4,97.0
74127,24.8827838,91.8694663,12,23,930.0
70762,24.8804771,91.8760873,2,3,92.0
74500,22.3641531,91.7799715,1,7,343.0
76575,23.2276263,91.1187438,1,1,49.0
59934,23.9814348,90.7376881,5,6,329.0
102955,25.7789581,88.906642,1,1,49.0
32829,25.8922305,88.9038088,2,2,92.0
15081,22.809731,91.7172377,1,3,241.0
85802,22.3224432,91.7744219,2,10,243.0
4602,23.849951,90.6351259,1,1,43.0
55680,22.3300658,91.7754025,3,3,206.0
37970,23.6774289,90.4832759,1,1,43.0
89754,23.8679787,90.6685735,1,1,43.0
33300,23.7668574,90.5547092,8,9,575.0
61086,24.1840796,90.4451058,11,16,798.0
54573,23.9362718,90.392555,1,1,59.0
4734,23.6646016,90.5631452,13,24,1250.0
27417,23.9789007,90.3892141,1,1,59.0
12614,23.9859666,90.3499099,1,1,59.0
95869,23.9588803,90.3753205,1,1,43.0
96653,23.9583411,90.3705759,2,2,102.0
108454,23.9593962,90.3765411,1,1,59.0
40139,23.9585392,90.370563,1,1,43.0
38011,24.3047789,90.3870818,18,24,1564.0
100069,24.0230321,90.3241056,1,1,33.0
82003,25.027469,90.6496486,1,2,142.0
19145,22.5321569,91.6999147,3,6,364.0
102168,23.1661844,90.6258943,37,105,5563.0
92363,22.5044483,89.5955808,1,1,99.0
59660,25.410391,89.3617968,2,2,63.0
16427,23.2581499,89.8304557,3,3,161.0
67973,25.1864295,89.3186923,2,2,198.0
36875,23.4675168,91.1648468,1,1,49.0
58420,23.4782903,91.1324042,6,10,438.0
87923,25.361822,89.564354,2,5,239.0
14470,23.4778445,91.1301206,8,13,825.0
10699,24.5734999,90.7397668,2,2,121.0
26479,22.3656275,91.7813347,10,11,389.0
80894,24.2266822,90.3938731,11,32,1121.0
48704,22.4674403,91.7265367,2,3,145.0
54208,24.2385216,90.387719,6,8,502.0
14839,24.2452441,90.3695579,2,2,78.0
48710,24.2211224,90.4117584,1,1,57.0
79522,24.1787968,90.4381351,2,11,329.0
14749,22.3363981,91.8083336,2,6,274.0
39663,24.1506744,90.4099594,3,3,257.0
23090,22.3442096,91.7877021,5,9,512.0
3381,23.4814256,91.059897,4,5,306.0
27527,23.5596344,90.6557983,1,1,99.0
872,23.1680841,91.199635,1,1,24.0
74222,24.0991597,90.4481506,1,2,162.0
80177,22.3439171,91.7875634,9,12,776.0
94112,23.8131476,90.257295,4,4,193.0
99903,23.8562011,90.2652941,1,1,49.0
18621,23.7868492,90.329166,3,4,208.0
21675,24.0150831,90.2799846,1,1,99.0
41067,24.0345514,90.388097,2,2,149.0
88821,23.5048172,90.9269875,1,13,400.0
103143,23.5385517,90.7167426,42,98,5806.0
75423,24.9092455,91.9297263,1,1,118.0
55212,23.492179,89.9969441,1,1,499.0
77762,22.3545053,91.7813853,5,8,410.0
93562,24.23783,91.37534,1,1,207.0
60391,23.875508,91.1317888,8,9,627.0
39983,24.7176828,90.4385558,1,1,50.0
73739,24.1051838,90.8514415,1,1,39.0
50854,22.3910013,91.8696203,2,8,522.0
97741,22.3910668,91.8696114,2,2,109.0
18602,23.8762336,90.3964713,2,2,84.0
61285,22.6389714,92.1864277,2,2,130.0
68224,22.3958114,91.8737592,1,1,49.0
8865,22.3338762,91.8300622,6,8,461.0
33202,22.3950772,91.872844,3,3,162.0
4852,24.1430616,90.8728066,1,3,199.0
22970,24.0448087,90.9711644,1,2,93.0
102141,24.1051433,90.851455,1,2,98.0
11849,22.3958318,91.8748879,5,10,343.0
80799,24.2269848,90.8682009,1,1,50.0
42482,24.2038093,90.9376553,2,2,149.0
14640,22.3956425,91.8805394,4,12,715.0
9721,22.6838056,91.7940339,2,4,185.0
105909,22.7508938,91.7361815,1,3,120.0
15040,22.7495832,91.7366962,1,1,38.0
9831,22.7513994,91.7369074,3,5,174.0
106474,22.6866413,91.7922786,2,2,83.0
80731,22.6909763,91.7909598,2,5,192.0
42966,24.6528827,89.4244186,1,2,137.0
63265,23.7367868,90.5139604,2,2,53.0
70871,24.6533429,89.4242733,2,4,279.0
60908,24.1460571,91.3419525,3,3,211.0
68744,24.5523457,89.5046202,1,1,98.0
86084,25.7288453,89.2640162,1,1,89.0
6013,24.6580144,89.4230687,1,1,98.0
50765,23.6202451,90.6083307,2,2,128.0
98120,24.6516847,89.424064,1,1,39.0
81776,22.2496419,92.0146167,1,1,99.0
41253,23.7849057,90.5684292,1,1,99.0
89028,24.7202376,89.2883199,1,1,39.0
91548,24.4128972,89.6516102,1,1,38.0
13270,22.3328572,91.8157837,1,2,118.0
9951,22.3356925,91.8287469,3,4,198.0
102267,22.3333149,91.8170301,2,3,256.0
57003,22.3326755,91.8128277,3,11,364.0
49200,22.3296654,91.8146971,1,1,59.0
42716,22.3339753,91.8171086,2,3,314.0
57782,22.484424,91.7199321,21,36,2140.0
29769,22.4760618,91.7224055,3,5,166.0
935,22.3848497,91.7577249,12,25,1181.0
18507,24.3002305,90.387563,5,6,348.0
35183,22.259072,91.7919868,1,1,76.0
30586,24.1230694,90.3798807,5,6,282.0
4772,22.0610114,90.1800614,1,1,76.0
2188,21.981554,90.0841921,1,1,19.0
65095,21.9635995,90.0686913,1,1,76.0
40949,25.3006444,89.4212927,1,3,74.0
81774,25.2938991,89.4090358,1,9,572.0
67405,22.2809749,91.7836371,2,15,787.0
39560,25.3012364,89.4184335,2,2,66.0
65045,22.2818295,91.7829289,1,2,184.0
90847,25.0774443,89.0191699,1,1,799.0
51396,23.6396979,88.8303519,1,6,108.0
15397,23.6396979,88.8303519,1,7,126.0
74524,23.5887241,88.941168,1,7,146.0
63891,23.7164266,90.4268889,6,15,603.0
76431,23.3355708,91.2707049,1,6,274.0
3546,25.8115504,89.1455071,1,1,63.0
54404,25.6768227,89.2743978,7,8,417.0
29451,25.812033,89.0094184,1,1,100.0
21159,23.9953447,90.4046806,2,2,219.0
67674,23.9999804,90.4018682,1,6,504.0
6650,21.3101577,92.0979735,2,2,123.0
32560,21.3098674,92.0977164,1,1,59.0
74987,24.0001658,90.4018544,1,1,59.0
4793,21.4425016,91.9804551,1,1,24.0
11246,22.6258231,90.6616936,3,3,97.0
22368,25.6705936,89.1470568,8,8,285.0
11327,22.3697432,90.3211697,1,2,30.0
30912,22.6862817,90.6449766,1,2,44.0
40954,23.6019857,89.833248,1,2,493.0
87441,22.6875743,90.6417525,2,2,38.0
86585,22.6724944,90.6193801,1,1,14.0
102733,25.8552817,88.3512,1,12,368.0
2857,25.8552154,88.3512028,1,1,20.0
18051,23.7537171,90.5511358,1,1,29.0
62793,25.8512659,88.3604951,1,1,40.0
47670,23.8667064,90.269121,1,1,32.0
21784,24.382224,91.4087357,5,5,255.0
80184,23.0986883,91.0924921,1,3,52.0
16157,24.2013486,90.4300545,8,11,582.0
58930,23.756539,90.401004,1,1,24.0
77359,23.7173556,90.3984713,1,1,29.0
13945,23.2504074,90.8444686,1,2,87.0
54691,23.0512908,91.0733999,1,1,14.0
29095,25.2325978,89.2881379,1,1,39.0
31111,22.0194374,90.1591775,2,3,148.0
61196,21.9837138,90.0832913,1,1,20.0
60867,22.0194583,90.1591937,1,1,20.0
65547,23.7514761,90.4495599,12,18,860.0
1926,22.6671693,90.3469628,6,10,315.0
46987,22.6699972,90.3221651,1,1,25.0
65179,22.6871778,90.3562941,1,1,20.0
27535,23.6499314,90.4750691,1,1,30.0
4566,22.5924533,89.4672683,1,1,20.0
25480,23.649544,90.4747579,1,1,19.0
43427,22.6474512,89.7712832,4,4,144.0
65812,22.1333595,90.2298893,1,1,29.0
103001,24.5561176,89.1996073,1,1,20.0
95799,25.7500535,89.2514986,1,1,10.0
26734,23.8662587,90.4068228,1,1,29.0
65004,23.7249227,90.3759846,1,1,24.0
91447,23.930305,90.1543998,2,2,74.0
7726,25.970537,89.6886737,1,1,50.0
4438,23.8132732,90.2596242,2,4,225.0
75143,23.7237815,90.4002799,3,3,1044.0
36823,22.7785724,91.5703051,3,4,174.0
57531,23.948275,90.3852968,2,2,149.0
5371,24.1785742,90.4230264,2,3,203.0
84545,24.2380818,90.4082053,6,6,431.0
25645,23.9677019,90.2909987,4,4,190.0
102646,23.9673347,90.2907325,7,10,574.0
107861,22.7771,91.5707691,7,7,505.0
46438,22.9136758,91.2147977,1,1,114.0
48071,22.7880249,91.5657992,2,2,142.0
39031,23.7364063,90.413589,2,12,255.0
24048,24.3089092,91.7280652,1,1,99.0
23796,23.7383697,90.4193275,3,7,285.0
62910,24.8920951,91.8722458,1,2,156.0
54803,23.7210112,90.4138964,3,3,184.0
71410,24.8925511,91.8716705,1,1,99.0
90828,23.7356348,90.4160039,2,3,188.0
33468,23.7372501,90.410837,3,3,248.0
44023,24.8874342,91.8896688,4,11,476.0
8624,24.9021434,91.8676872,3,6,565.0
37881,24.3016132,91.7092926,3,4,175.0
57037,24.3016188,91.7093056,1,1,57.0
36222,24.3085308,91.7252376,1,1,57.0
76808,23.8515229,90.4143357,1,3,171.0
103362,24.3035531,91.7254145,1,1,57.0
62306,24.3074103,91.724853,1,1,50.0
63537,22.2938611,91.7893867,2,2,138.0
68299,23.6943816,90.4668798,1,1,47.0
27567,23.6988782,90.4585906,7,8,529.0
85307,23.6924808,90.4900736,5,7,514.0
88034,23.7704622,90.34612,2,3,347.0
95161,22.3322473,91.8204281,4,4,239.0
40818,25.9991706,88.401979,4,20,625.0
87154,25.9794298,88.2632841,3,3,129.0
36684,23.6104198,90.6065818,5,17,817.0
10844,23.6240962,90.4991122,4,8,485.0
3077,23.6977298,90.5101817,5,6,457.0
67193,23.4595614,90.8811127,10,14,861.0
13528,23.6425534,90.485346,1,1,64.0
107658,23.5656655,90.5292571,4,5,263.0
49240,25.5029639,88.9462418,1,1,64.0
91510,24.158106,90.0398036,2,4,236.0
94160,25.8836805,88.6290629,1,1,99.0
93884,25.4039449,88.9601515,2,2,163.0
66875,25.3277656,89.1350994,1,1,99.0
24740,25.5406206,88.8159098,2,2,126.0
40318,25.3365281,89.0613758,9,9,515.0
36225,23.9403416,90.6191952,4,4,265.0
16485,24.4026023,89.5183473,2,5,252.0
37531,26.0276804,88.4635594,1,1,30.0
21541,26.0358369,88.4540417,1,1,18.0
81782,26.0262566,88.4572721,1,3,112.0
73459,24.8686225,91.8627463,21,35,2292.0
87769,25.1347632,92.1223675,1,1,59.0
44790,23.609321,90.6056726,5,8,583.0
36123,25.9633992,89.6927067,1,1,59.0
94155,22.710361,89.0710654,6,110,2915.0
6266,22.7671539,89.1651255,2,2,48.0
225,22.7644406,89.1681446,2,2,50.0
109124,22.7672756,89.1650113,1,1,50.0
10108,22.7638405,89.1659638,2,2,94.0
13320,22.6902073,90.8944745,1,3,534.0
42075,26.1546784,88.9271679,2,3,1179.0
78641,22.1232404,91.9186261,1,1,1000.0
24536,22.3330983,91.7888916,2,3,349.0
96671,23.568123,88.7392718,1,1,700.0
71934,23.3819265,89.4430428,1,3,1128.0
24112,23.4578505,89.3101136,1,1,1000.0
102279,23.9537474,89.6244289,1,2,390.0
90615,22.3434312,91.7984954,1,4,307.0
83577,23.9068155,90.0539757,1,1,100.0
44461,22.3365287,91.855674,1,1,40.0
108320,23.4625996,91.1920126,1,1,26.0
91204,22.3701624,91.8421566,1,2,3000.0
28975,22.8749441,91.278326,1,2,400.0
30643,22.6374473,90.4928988,1,1,80.0
1564,24.1967573,90.4124908,9,12,652.0
75154,22.370917,91.7622875,2,3,72.0
12638,23.936536,90.3916312,2,5,104.0
52669,24.033946,90.3024103,1,1,27.0
22211,23.9368381,90.3925354,2,3,54.0
11986,23.7874837,90.3478828,1,1,24.0
39559,24.3162419,89.5692785,1,5,120.0
46674,25.7406401,89.2498353,13,40,1649.0
65668,25.7407243,89.2498865,4,15,355.0
23714,23.7289504,90.4243648,2,8,353.0
20504,24.4200444,89.5553234,8,12,472.0
77681,23.783499,90.3430176,5,6,220.0
30941,23.7824214,90.3438769,4,4,188.0
29851,23.7168402,90.4264988,3,4,143.0
16297,23.7959064,90.3521654,1,2,48.0
98125,23.7894185,90.3477488,1,1,14.0
45252,23.7907375,90.3485612,1,1,24.0
14254,24.3207805,89.5713135,1,1,24.0
87301,23.6420052,90.2090269,1,1,42.0
7794,23.511126,90.219923,1,4,198.0
98480,23.638308,90.2504388,1,3,160.0
57231,22.8162467,91.1770959,2,3,506.0
58405,22.3283537,91.8188687,2,2,176.0
94662,23.8918638,90.3217656,1,1,59.0
13507,22.3429197,91.7921576,3,6,251.0
89397,24.0158503,90.3038091,1,1,99.0
62883,23.9074969,90.2891158,2,2,175.0
10957,23.4226217,90.69096,1,12,808.0
51601,23.4995435,89.3569268,2,2,62.0
102756,22.3924551,90.8123943,1,1,30.0
77582,24.8174641,88.9331647,1,1,20.0
10406,23.5282721,90.6822898,2,5,415.0
95134,25.9188443,89.4508186,1,1,50.0
90492,23.0312636,91.4172211,1,1,49.0
92720,25.1042648,90.1563547,1,1,29.0
16850,24.1915695,90.4033719,4,4,237.0
86751,24.10179,90.4673695,2,2,148.0
26841,22.3625331,91.782573,1,1,50.0
57234,23.9157684,90.4009192,1,1,49.0
61001,23.9204333,90.3841067,7,7,458.0
103598,22.4351846,91.7491664,2,2,73.0
90937,22.7550691,91.5860222,2,2,83.0
89664,22.3983913,91.8198183,3,3,161.0
39174,23.5753448,90.6435638,6,7,329.0
83571,23.0931336,91.3342699,2,2,78.0
49988,23.9735983,91.1001857,3,3,223.0
10230,23.7447631,91.1429486,1,1,99.0
29249,22.2960506,91.7837726,2,2,123.0
97737,23.7524963,91.0951158,1,1,59.0
75629,22.3838292,91.8642115,5,12,658.0
60292,23.3770089,91.2410699,1,1,59.0
74328,22.3184915,91.7991781,5,8,811.0
14723,24.3679579,88.8612496,1,1,99.0
33735,24.0004472,89.2625355,2,3,157.0
24333,22.3442096,91.7877021,3,12,1108.0
66037,24.4441186,89.6221881,4,6,324.0
1800,24.3667813,88.7547754,1,1,99.0
82120,24.445852,89.6260332,6,11,577.0
85448,24.2007554,90.4023254,2,2,149.0
57581,24.3796138,88.5975388,2,3,257.0
81384,24.4004926,88.4995965,2,9,585.0
72603,23.179863,89.1942672,1,3,74.0
70423,23.1805655,89.1938895,1,1,14.0
82632,24.6756939,89.394428,1,1,14.0
68439,23.7901437,89.415892,1,1,27.0
82404,23.7900538,89.4159205,1,1,59.0
34800,23.1003793,89.095405,1,1,14.0
77142,24.2762513,90.396611,1,1,24.0
23103,23.1814006,89.1943943,1,1,24.0
74186,23.2752995,89.2517723,1,1,78.0
38219,23.3755599,89.3732748,1,1,24.0
49533,23.0439289,88.8983017,4,4,165.0
19551,23.1766963,89.1950219,1,1,27.0
69394,23.1800231,89.1942162,1,1,27.0
19964,23.1807634,89.1939622,1,1,14.0
36852,26.1350233,89.1372717,2,2,34.0
70716,23.0439289,88.8983017,12,14,788.0
83917,23.8419496,90.2462175,3,10,495.0
2133,25.8115132,89.1467645,2,2,51.0
36544,22.5794456,89.9566994,1,1,50.0
40351,23.9454117,90.2769283,3,4,224.0
50474,22.2377673,91.7933058,5,14,820.0
95906,23.7096376,90.4342785,5,7,398.0
67884,23.9129346,90.2603597,1,1,14.0
39059,22.7240744,92.3797738,22,142,5687.0
55850,22.6532842,92.1969758,6,18,759.0
108317,23.7091297,90.4757057,1,1,24.0
20758,23.7168392,90.4765786,1,3,84.0
34835,25.9248954,88.8674577,2,2,51.0
70348,25.6744975,89.0632793,1,1,24.0
88446,23.7151629,90.4942547,2,2,74.0
64368,23.7159787,90.4895866,1,1,14.0
11725,23.7165512,90.4746923,3,3,142.0
73482,23.4798131,91.1265278,2,2,53.0
87371,23.5975297,89.8249713,1,1,24.0
67990,24.5683372,89.483373,10,22,974.0
54313,23.7166955,90.4783523,1,1,24.0
70116,23.2251579,91.3149793,1,1,24.0
79658,24.1902531,90.6047959,1,1,24.0
92409,23.7757398,90.7948465,1,1,24.0
102573,23.1688383,89.2212053,2,2,83.0
18494,23.7140503,90.4817341,1,1,24.0
85376,25.7437299,89.2287904,1,1,24.0
65203,23.9707173,91.1091895,2,2,123.0
86629,25.7782383,88.8989412,3,9,219.0
48064,24.9510389,89.348859,1,1,50.0
56437,22.3069976,91.7875283,3,4,185.0
13070,23.6915631,90.4935553,3,5,182.0
101901,23.436203,91.1398028,1,1,63.0
77450,24.2701561,91.3821887,10,17,1072.0
17021,23.9073349,90.2122915,5,6,345.0
16790,23.784441,90.3342674,6,37,1767.0
41384,24.9058574,91.8729304,3,5,290.0
58285,24.8959424,91.899414,2,2,107.0
51360,22.3226158,91.7926879,6,20,1354.0
13341,22.3189927,91.8057236,4,12,658.0
28860,25.2823811,89.4000327,2,6,169.0
